,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,total_spent,geolocation_lat,geolocation_lng,spent_rate
63349,7db665f6e104e64835f23c6513a55879,39660,turmalina,MG,58.99,-17.282408132645447,-42.73453294508607,med
54794,e7a1475e285ac499e0aabe33bc3e95b1,88108,sao jose,SC,72.0,-27.59180946782637,-48.62298221074738,med
63325,89b158f7d9e3f348f6abe5234c83877b,80420,curitiba,PR,58.99,-25.434899979456432,-49.28320625116862,med
40129,eb35b5ff8f4bf6de268f9d338fccf0fb,27197,pinheiral,RJ,104.0,-22.524374677694297,-43.99840470248543,med
56916,9318503cd3fcb28ff64924992bfc4e06,45480,mutuipe,BA,69.9,-13.228184823758374,-39.50315719838939,med
41624,1ac43a7bd76f50561133aee17e22b497,67133,ananindeua,PA,99.9,-1.3556635787308342,-48.403802111059946,med
57668,364cd8a1b36e7aeadf24976a3e7a0702,30380,belo horizonte,MG,69.0,-19.950113421576656,-43.95583838718328,med
56189,d4313acbf413b80f11d895d8416dbc27,14900,itapolis,SP,69.9,-21.59119807780176,-48.81835065575072,med
53444,958cf844b291da7070d18be8bd93aef3,57022,maceio,AL,76.25,-9.671368389953257,-35.719680913266785,med
47636,90f9795148ffba638b835adf814fd955,31540,belo horizonte,MG,89.8,-19.83325664556529,-43.987256758814674,med
56837,f80949705bfbab52e90a79aac1a56cf1,89150,presidente getulio,SC,69.9,-27.0558026497794,-49.626171791002086,med
36197,1ea64ae36c22ca7eb9821462af7418b3,38414,uberlandia,MG,115.97,-18.94141413405276,-48.33714543949449,med
53696,a5d66eef5e4a6bf8cff6e4c1a941b82f,3811,sao paulo,SP,75.0,-23.49219983458364,-46.483932860811336,med
43024,92da62f41874917c011d600988b731de,96080,pelotas,RS,99.0,-31.744230956979628,-52.32876086398534,med
34156,5e2a5e8ba51f24c1e13f99720473fa0d,98900,santa rosa,RS,119.9,-27.855757535796112,-54.44738121480089,med
56731,119a9e6caa2b3ac9e23e898f3b74357c,36255,aracitaba,MG,69.9,-21.34250161653583,-43.37692882204776,med
40794,02b3eb3619fdcba4c5a8e5d9ad6c97f2,41515,salvador,BA,99.99,-12.932867538919195,-38.376991923790655,med
32664,2bc5699d49315864b9444fe4ab2ba6c5,35179,santana do paraiso,MG,123.9,-19.45515459535982,-42.53231121006311,med
55053,c2b85b27ebd380c2c156e3e8773bd4c6,13670,santa rita do passa quatro,SP,70.94,-21.69177606516385,-47.47882812541438,med
41103,ed9919606e3cdcec5bb72e1019fe7b9e,88701,tubarao,SC,99.99,-28.481289999999944,-49.00400999999994,med
60731,05378bc3a8e9dd6da066418c0e156a0c,88340,camboriu,SC,59.99,-27.03257944981925,-48.65823216406999,med
62025,0ab255ef07d64b069eaba43466eb889e,38183,araxa,MG,59.9,-19.5910731707997,-46.945463447657474,med
37141,8329519e31cb1b89bd44c3c6ae417ad6,12460,campos do jordao,SP,111.89,-22.732323039727124,-45.56427039489908,med
39750,70398455d8ca67111ec4f07b78764fd7,5853,sao paulo,SP,105.0,-23.66138798473656,-46.75169947238731,med
54864,a4aa5dca38d0f71587e2047d68d72cbf,17506,marilia,SP,72.0,-22.205948517432308,-49.95494015032813,med
37527,aa9082e28673f7a08a18c0b9bde3db9c,4536,sao paulo,SP,110.0,-23.581393631058717,-46.681081131915015,med
53155,8e950ec2855a3766dd4b8c757de6732b,18147,aracariguama,SP,77.97,-23.432149137521776,-47.06714458276622,med
52659,5e55ac6e4652123d78529c430a72e3c8,13276,valinhos,SP,79.0,-22.983092033963143,-46.99579127087601,med
51663,c47a5160d8be8085ba80833dabea8560,29400,mimoso do sul,ES,79.9,-21.0614219730191,-41.37177840595175,med
45305,646088d7a19f34888a17b2e6f5045a7b,4795,sao paulo,SP,93.49,-23.68181716818632,-46.69358762072255,med
58054,12cc40879dc7329ad5675e890c977140,13844,mogi-guacu,SP,68.0,-22.382941116125448,-46.94664125419024,med
61483,6c56b1a2b6b63bd8f2c51c761423c119,6190,osasco,SP,59.9,-23.530733634456787,-46.80171451027177,med
61333,b4a5f78a2ced5a6fe02ffec98e1c92dd,21073,rio de janeiro,RJ,59.9,-22.848617611278385,-43.26966669595899,med
34609,324b9a2e37fc2ab928a842b9429c46ea,7072,guarulhos,SP,119.9,-23.44890331779098,-46.5573364365803,med
62098,fdcf823822a86833a95cbe82fb08dc13,53530,abreu e lima,PE,59.9,-7.917011030905907,-34.93042406634145,med
62398,8d3b3afd63d7065ef1457c94351963b1,3206,sao paulo,SP,59.9,-23.5988967732414,-46.55975006050551,med
34840,467c18b5d41f0e6b1e0a55540537b45e,39100,diamantina,MG,119.8,-18.2339841777334,-43.59364621093363,med
32668,c2f7ac13c2e0937f956659002e5d5783,64002,teresina,PI,123.89,-5.077309047100612,-42.811760520500144,med
47526,d5665800889a13d89546d8bab8f1c064,22620,rio de janeiro,RJ,89.9,-23.01333894087947,-43.30183519386577,med
62518,43d602666d4786ef6d53e8c2ff8a862e,31155,belo horizonte,MG,59.9,-19.872731168474772,-43.944876780599,med
57803,5a343a06c98ea19d963edfc4a0126e76,82840,curitiba,PR,68.99,-25.4046727705902,-49.19971258303454,med
55561,88e3956dfc2f14425687e85ec0f53223,29500,alegre,ES,69.99,-20.75885563513341,-41.53546035543065,med
60838,beaf1bb763a659225cfcb05f38112b97,1230,sao paulo,SP,59.98,-23.532734734664448,-46.654324449073776,med
55845,4d5579c6f147a4aa07f36a0aeb61b4a1,76919,ministro andreazza,RO,69.9,-11.19815999999999,-61.51531949999999,med
52708,4358d4de619f6ef0bcd3d95a4379a1f2,75690,caldas novas,GO,78.9,-17.73809306838113,-48.61592058436871,med
56981,65610767e483dd4b2521f92a3a43c24c,38270,campina verde,MG,69.9,-19.532123317424016,-49.48745803479252,med
37637,dad2be617be0339cc70b68a2c2cfb9a0,14400,franca,SP,110.0,-20.53193450696372,-47.399446711253766,med
49721,149ae83b6db8c126e45b329a58d6aec1,97980,sao paulo das missoes,RS,84.89,-28.03016093631711,-54.93822480364432,med
40742,7c116ffe807ee0cb524bbe52cea68a60,26433,japeri,RJ,100.0,-22.648458295652777,-43.65457135394037,med
47147,15ace7e8f7a0cfb296fcfea489e2445a,95780,montenegro,RS,89.9,-29.67034898140752,-51.46146829327502,med
61332,5604315f3c3d5a34b7f579718f111da8,22780,rio de janeiro,RJ,59.9,-22.96308886984238,-43.402024304605,med
39974,53c26d4cc00e6fe479057e894b7c1805,7030,guarulhos,SP,104.9,-23.49189491395926,-46.54629394463038,med
58988,831d35eb07e4ca4974adf2de9a4dbb2d,80440,curitiba,PR,65.0,-25.44103215430785,-49.29670346295224,med
40312,f4dbd6511c7324988850272294ae6518,13904,amparo,SP,103.9,-22.717484113550384,-46.78143058832225,med
38872,e43dcfbe118afc9d85fcb1c70d0c027f,60750,fortaleza,CE,109.0,-3.838011904524208,-38.55726360421835,med
42197,6415a6a03e09f61409fe4509dbe0b526,11730,mongagua,SP,99.9,-24.11716945934433,-46.701075415691164,med
58717,a57ab5ea2fcccaeb61d5aeb48b7bc3e7,55642,gravata,PE,65.9,-8.198882351674856,-35.5670525554527,med
62122,8be158f05b793cd72d5fde01365b5d2c,13224,varzea paulista,SP,59.9,-23.2256361212416,-46.8352505773309,med
36396,7126fcd8e9df03b1f54f42910a112130,35051,governador valadares,MG,115.0,-18.873519360519715,-41.96920602047174,med
50412,fb46e0991d6b6e59664042808e5b59d9,58400,campina grande,PB,80.0,-7.216958744936218,-35.88635353719198,med
61362,04a710ba27c70647fb2a4ffc6fe48e43,28997,saquarema,RJ,59.9,-22.854017712281305,-42.58599145088122,med
33199,fae7f4b13ec5faa2043dbdf28edce2ab,11065,santos,SP,120.4,-23.9678895545329,-46.34412123980033,med
42199,b7202a7f3f527ef443da3b3b28d0c306,58077,joao pessoa,PB,99.9,-7.181313401322177,-34.85873782581551,med
44137,30f26a52896033a63b34125e91ce5c59,21832,rio de janeiro,RJ,97.99,-22.88305112323195,-43.4889261110046,med
36898,1935a32a51f3226415de9e701afeb878,13081,campinas,SP,113.0,-22.86116967554392,-47.06573258534825,med
57953,fca0e0155fa4f5bc05e89374e769b07f,1508,sao paulo,SP,68.5,-23.56014607245072,-46.633346125858445,med
37013,9e0ffa36cf3c57436d1e82ebc4b6f27d,13481,limeira,SP,112.83,-22.599254430886607,-47.37980963550319,med
39846,7516451d834b1d3806ca8ad6640d40eb,5056,sao paulo,SP,105.0,-23.533309193737896,-46.705063111876825,med
41842,183d97c6495e9cd967743454253400fd,41260,salvador,BA,99.9,-12.929117521784312,-38.4145250342778,med
41131,594fe19663e0da85c54704b990aa78dc,29850,ecoporanga,ES,99.99,-18.37041924238617,-40.83332720083949,med
41381,ced6cf25b4236dfbd30210236cf7f217,31050,belo horizonte,MG,99.99,-19.900238441628133,-43.903489639426446,med
42507,bb880f3b77d2f99e3b5e400bd20a3164,37800,guaxupe,MG,99.9,-21.309842064487707,-46.7248749153552,med
37652,cb79096fc4f1e5476592e428b12eb7ad,12280,cacapava,SP,110.0,-23.098284219545235,-45.70330750943507,med
61060,0d7599cdcbd5417a51a18fd6e244bedf,13050,campinas,SP,59.9,-22.93221846205146,-47.096790459495125,med
37904,e536f64bfcd1123768879a1ae26a7d0e,13035,campinas,SP,109.99,-22.9099533208494,-47.08185090507247,med
59243,314d498639a7a7e9b8f135a0e9d138c0,95780,montenegro,RS,64.99,-29.67034898140752,-51.46146829327502,med
60831,37873a7d4b0e611c384a388b729a176b,7251,guarulhos,SP,59.99,-23.435049027756925,-46.40011952262103,med
52774,ee17bd1e446411a0282fea8aaff3358c,28960,iguaba grande,RJ,78.76,-22.83608374688867,-42.22525826231049,med
57334,6d7e00801a00c911ab9124048a5037f0,33020,santa luzia,MG,69.5,-19.75658206104723,-43.83501080061789,med
32847,57ef2975563992345ca03036a8a5f947,60320,fortaleza,CE,122.99,-3.727902784537524,-38.560445470261314,med
36079,6b2035606e450179518fba1d60202b9b,32183,contagem,MG,116.69999999999999,-19.855956120177968,-44.0274159746832,med
50654,8a9901d658757e112469577ff443ae8e,39802,teofilo otoni,MG,79.99,-17.877614947753674,-41.50059971564279,med
46002,033f54a07cd8182310db72b60acdbcd7,38325,chaveslandia,MG,89.99,-19.04329047203457,-50.48805214021181,med
35931,9f857d47964b577091ea73ec9d5b9e99,20030,rio de janeiro,RJ,117.0,-22.908639793496512,-43.17401201249347,med
44361,175214a705320b855fe745fa84cd1ce4,78180,santo antonio do leverger,MT,97.0,-15.840846938121077,-56.08083711846746,med
54115,3a4f5d794447ef719ca0e2f79613756d,75115,anapolis,GO,74.9,-16.336207516553475,-48.95112644748969,med
42966,b2acc64df49d02e04a99a1b07c89e7b3,13700,casa branca,SP,99.0,-21.77858754402216,-47.09381672518129,med
59589,550a19f5bec27413db2ab0163785c672,31365,belo horizonte,MG,64.75,-19.85564348987244,-44.010183594494826,med
41497,cc55e6755d4e535fca6919ff7f126bcf,20510,rio de janeiro,RJ,99.9,-22.93264121120669,-43.23915878100303,med
52560,70b1d1315126a55fc0a512e2dd2e2839,15490,paulo de faria,SP,79.0,-20.031736129500093,-49.40197937213721,med
37395,bcb745c59d24efb6a0da4d264a596996,36401,conselheiro lafaiete,MG,110.0,-20.65508512021201,-43.76954779180918,med
48721,457a4576ad1939974d06c92f20d1df7e,1041,sao paulo,SP,86.9,-23.5443921648681,-46.63949930627844,med
55643,c5fb060a495b07e4d51c3aaf5cb8e32a,9635,sao bernardo do campo,SP,69.99,-23.651239886622815,-46.57099474225144,med
54787,68192e944ee4ef3826622717118cb180,95680,canela,RS,72.0,-29.374542581978403,-50.7993160369122,med
58430,55e4961112ecf48f62b785a19694ad5d,80610,curitiba,PR,66.9,-25.46921399278664,-49.29393514695028,med
56006,c84e683aa544d5ddd9a8a99db75c3ca1,5634,sao paulo,SP,69.9,-23.608349214265107,-46.73536441534424,med
37342,0336f24f20b52c8af2f0dd8e4697374b,7713,caieiras,SP,110.32,-23.347181487784244,-46.75491144661285,med
49119,52e9f9328ec2e09868646b23c108b099,16901,andradina,SP,85.0,-20.899751311962603,-51.36595622231519,med
35497,dec5217f924eab1dae338b9b54f53558,14960,novo horizonte,SP,118.9,-21.46284342229134,-49.21918836311204,med
37626,13578dacf0e477f514e626433d7aac3f,30431,belo horizonte,MG,110.0,-19.946082656673784,-43.96674583291018,med
62708,6bd3f57827bb82cb387edf931285a798,60730,fortaleza,CE,59.7,-3.792752884817363,-38.5869848104334,med
51546,a507cda2788f4290d3645b60c2c9de5d,36130,rio preto,MG,79.9,-22.083484503870817,-43.82951572206824,med
34145,e382fd8d3ae96b8df427dc2df59f55f0,19915,ourinhos,SP,119.9,-22.95154816431851,-49.87602496821305,med
52126,9b3e2fa09d36794690110e85c9645cf9,37582,careacu,MG,79.49,-22.041634439689343,-45.6985038651419,med
50503,9e7453e2a414383f36e454635fa56a96,22730,rio de janeiro,RJ,80.0,-22.919623722170964,-43.37064603497029,med
41213,0ca6058958a0318f9252e5ae24d0dc47,65922,joao lisboa,MA,99.99,-5.450650432159658,-47.40242449487213,med
39831,ea4d52b176423e61a84052b0f4717be9,18131,sao roque,SP,105.0,-23.535956535662766,-47.15636480737498,med
49692,e842452b583e70fc5a06614d85613f7d,11750,peruibe,SP,84.9,-24.30942886354128,-46.991091315656,med
54967,190d1e49534d839d6db2880759d8e40f,71070,brasilia,DF,71.8,-15.84494561197996,-47.98527498130505,med
63526,95f4669597b88e30179bec5da526e576,68470,oeiras do para,PA,58.8,-1.999316560936576,-49.85713922962104,med
43534,20f645e96192149f3af6b61d3f95a14f,66825,belem,PA,99.0,-1.411974796554924,-48.49300981504968,med
54914,b6aa5a87f6c08e2510324edca009810f,83403,colombo,PR,71.9,-25.33422592758873,-49.21121894452015,med
57144,2ad8e239f8d1559571036c4660a6470e,39630,virgem da lapa,MG,69.9,-16.808858992892645,-42.33845634604305,med
43833,ccab947eb16eece39341468f6273fec1,11628,sao sebastiao,SP,98.9,-23.78722820472717,-45.55714014799399,med
50218,ce288f2ac69e4e653ce25499a890eae8,3559,sao paulo,SP,81.99,-23.547331561198,-46.50340164155459,med
49510,7bfa88fb180730840b4976efcf0cfa4a,39400,montes claros,MG,84.9,-16.718833477927223,-43.8691627456287,med
39288,9c5e0e7b43f0fe8b0a8cffe4ea4e4fe7,47740,serra dourada,BA,107.15,-12.762397031083625,-43.954629643913485,med
59900,818a621cfb53334cdca627e59f0eaa65,82020,curitiba,PR,62.9,-25.39731297333959,-49.32548014640199,med
62839,51a286b2f4b587dbe8657ccc005b3ddd,13457,santa barbara d'oeste,SP,59.0,-22.768743804807222,-47.395682479228896,med
46516,56b6eede1b10925212f054a7ba614796,37410,tres coracoes,MG,89.9,-21.69216794221008,-45.25804903964345,med
41772,c8d6f11697fffdc585f18b79bc71e308,65901,imperatriz,MA,99.9,-5.534159128117241,-47.47294602300849,med
42483,3c0982e4ddac70bc120bc074214a8476,78032,cuiaba,MT,99.9,-15.597970615125584,-56.10709844891471,med
59520,695fe92fcf628afb36e8fe30636bae7e,26265,nova iguacu,RJ,64.9,-22.76349068629001,-43.48523296340309,med
33739,4940b91a3fa4f12b278323515e9eac62,5451,sao paulo,SP,119.99,-23.54341626908212,-46.70487563352314,med
48647,40cbf2d82a88f3a67c2c60fa1def7157,88106,sao jose,SC,86.96,-27.61033695403959,-48.64766592069694,med
41748,3579e804c1e8a6b228783ddb27f6b02c,99025,passo fundo,RS,99.9,-28.26109770117858,-52.40767078126318,med
46281,ac63e5fe0d67d094e8cca9571c1e63ab,4514,sao paulo,SP,89.99,-23.601581643083783,-46.67165999027648,med
42024,4987996ddcd0ddb20740fdce7c2bfbb1,37137,alfenas,MG,99.9,-21.407289471627635,-45.94035829050192,med
39516,436bdea71aa73a707c7b5d5900fedccf,30150,belo horizonte,MG,105.9,-19.92214631334759,-43.92783530223908,med
39074,6a73c808d933d5a3e2d903bb662eecaa,60335,fortaleza,CE,108.0,-3.713471095804672,-38.55807566583006,med
58017,b54fe8ec7c345cf554774148992f6d8d,6814,embu das artes,SP,68.0,-23.6572766081135,-46.80590562447345,med
60592,98913af5f5f0060d8cf2f25f5bc8d767,4185,sao paulo,SP,59.99,-23.644417694414035,-46.586859987794966,med
40534,6b88451897a1732390441060cbb92f0a,13092,campinas,SP,101.80000000000001,-22.88929691756595,-47.02178184540367,med
50952,45f418d424cb65a619c35f72cc82f8bf,3572,sao paulo,SP,79.98,-23.574334452680457,-46.50181676172888,med
52735,2a253d7dc6aa130546950a79ea0267e9,92500,guaiba,RS,78.9,-30.11082611949453,-51.36376683789562,med
38435,22bc1f4a73ed16de8a871308aee98a94,88900,ararangua,SC,109.9,-28.93712082657122,-49.48552003388839,med
52145,f0b7165f60c13ee2b33fa91921b52fe3,96202,rio grande,RS,79.08,-32.05802756482065,-52.14196550262986,med
40782,b1a1cd019e366ed986b00b2d1b7520a9,18540,porto feliz,SP,99.99,-23.213642809967485,-47.52204509959029,med
60809,7d155a12fac42481566b85b7c7b6ba3a,13256,itatiba,SP,59.99,-23.01947776599893,-46.85363048752829,med
33424,8b6e7cfd0a661364eb3d210598e2e689,8717,mogi das cruzes,SP,120.0,-23.535324166918866,-46.1906669977593,med
44531,2d0491ba75aa71e706944001831eadf3,36660,alem paraiba,MG,95.9,-21.865605010277115,-42.70586701424656,med
48138,7fcb03dde08e9a0a291c872ff691d57d,21910,rio de janeiro,RJ,89.0,-22.79440083319865,-43.17502950513588,med
49951,985af5bb63fa1d56ea5558469a527048,28030,campos dos goytacazes,RJ,83.7,-21.759390492804982,-41.33723391477138,med
59562,bb6d785b806cb1eef824812b06b9f15b,3983,sao paulo,SP,64.8,-23.607327066515605,-46.50857706075226,med
50722,e68bedb89b38167b903fb56e8cae1568,25976,teresopolis,RJ,79.99,-22.4152186200517,-42.96996546672412,med
63686,7123154e5a2eab45f13bcaa49955a67f,18075,sorocaba,SP,58.0,-23.47875410713256,-47.4679305,med
45662,50980b493e8da1f11b78d728aa3ac73a,58745,imaculada,PB,91.0,-7.382534959866495,-37.5100661266146,med
59223,4db91c8329e318b366d26e3c6ded866d,9820,sao bernardo do campo,SP,64.99,-23.74605952510253,-46.55042958090485,med
39427,277ccb1cd5734d62f763a3b21444f3e8,5010,sao paulo,SP,106.6,-23.53357948765075,-46.68218908312653,med
57738,f33b8824f140e2f21e2a340a4552c862,4914,sao paulo,SP,69.0,-23.675647473772287,-46.7439011194818,med
41278,d13fa2a2695c021fd9fe5a02f2d57186,21051,rio de janeiro,RJ,99.99,-22.87413918818163,-43.264163954757926,med
61536,0f59c31e24b4484843ffc136c4f1de1d,6414,barueri,SP,59.9,-23.495901469908656,-46.87468669635919,med
37750,1fd6d165ffdb52c44756353c668e4a5b,14620,orlandia,SP,110.0,-20.71749602546334,-47.8769102907048,med
59122,e42391366b9c515a5c820d9c143ed429,2670,sao paulo,SP,64.99,-23.466370714957595,-46.66502717277396,med
53473,679c725af99af665b8df48e387d41708,11030,santos,SP,76.0,-23.981964066882146,-46.31003955926474,med
48946,5c678d1fab55c680482163fd14e98e96,4685,sao paulo,SP,85.9,-23.67315273834499,-46.68668321804585,med
58464,6aabcd4352cc0807820437f47d65a80a,87704,paranavai,PR,66.9,-23.08114344297706,-52.45984107381086,med
61040,19a792d3d544bf534045106b02280725,79560,chapadao do sul,MS,59.9,-18.78425084993371,-52.62260112601662,med
60523,284f44c1d48e069bf008552a4ab3b776,2402,sao paulo,SP,59.99,-23.49114306211594,-46.62601868011955,med
41049,39e29ef332b8513b6708a8be4555637a,13212,jundiai,SP,99.99,-23.151712385018914,-46.97128780668247,med
38079,ca478522f8d3a3d5dc56e3bd48643f8d,13289,vinhedo,SP,109.9,-23.03693517147554,-46.98252638233038,med
56418,924e12d85f9aaa1836dc75b9b47b1866,5304,sao paulo,SP,69.9,-23.52390913933288,-46.73540416097297,med
36484,c5e6cb6de29d2a8814b0662355fd9455,2362,sao paulo,SP,115.0,-23.638582820562608,-46.60817566849105,med
40692,a79738f63a36bcb4f4cecf3b8fac3cc5,64078,teresina,PI,100.0,-5.102923114687079,-42.76012111901045,med
35254,0890bfbe7e7ce34f5ead1f48e41e5772,60834,fortaleza,CE,119.0,-3.782549095475787,-38.45840051096428,med
49428,7bca00a02230cc689f36a6afd144d4f5,35160,ipatinga,MG,84.99,-19.50523742384614,-42.57176378313765,med
49048,4965a4e8d51667a93ac39e04aefb33be,20530,rio de janeiro,RJ,85.39,-22.946235476802045,-43.25548301751381,med
39981,3387fa96af4b6f1357b986eea147c394,55292,garanhuns,PE,104.9,-8.893590297258203,-36.49823874998716,med
47638,911be3f21248d465d1e6d9993bca60a8,30240,belo horizonte,MG,89.8,-19.92416706994057,-43.91647950666509,med
54767,ddef29cec075b98e600a534369166441,12210,sao jose dos campos,SP,72.5,-23.18358219677997,-45.88682257562472,med
62482,7d2e91ea7e31b1cc85458f22c4d21a28,79002,campo grande,MS,59.9,-20.45701824063706,-54.60285131989711,med
47946,a3ef73edc977bdf570981ca7dbe28e14,84200,jaguariaiva,PR,89.0,-24.256441627501136,-49.70995118249992,med
57363,f82a4c2fd4305e933440ab6ef82efba8,78200,caceres,MT,69.4,-16.085822367663457,-57.696735618862974,med
49129,456ce0d747b79f987cc6d5e9f186a449,57062,maceio,AL,85.0,-9.608373953921216,-35.76131246142304,med
48582,93fddf79f18ee3d70973e4fc05f20555,25926,mage,RJ,87.0,-22.710520465324244,-43.16559847359304,med
50194,6f650c260a56758b49a89481701376e0,9751,sao bernardo do campo,SP,81.99,-23.693028139881143,-46.54695362280001,med
47826,6ac5a10275f1f5885f87a85356c980b9,11930,pariquera-acu,SP,89.17,-24.72923631512427,-47.8751448746274,med
43386,ef55f1ce91275c388c4f411081501d7d,35200,aimores,MG,99.0,-19.49473402796823,-41.07024195222019,med
46255,1c07f226754a85c70aeec638f2f7b270,26381,queimados,RJ,89.99,-22.69989802457927,-43.56068234042675,med
47420,3cf3b7cbb693ee1c1646eafdf1e7fafa,25040,duque de caxias,RJ,89.9,-22.74625128697077,-43.32057255769089,med
40196,79066fb583868e4fdd17fc83a96db5e8,39648,chapada do norte,MG,104.0,-17.154020999999947,-42.37208449999997,med
63386,76415e22ee395842dd2428a274776e94,45000,vitoria da conquista,BA,58.9,-14.850040620318518,-40.841375171100495,med
37311,467bf79ce2396e5892760388eae4fcce,2563,sao paulo,SP,110.32,-23.4921242514571,-46.67252903941368,med
52795,996106e7fedbb633a950087922b13996,90010,porto alegre,RS,78.45,-30.03215040714993,-51.2325516998384,med
57727,9298ec971ef62af8885a05bc25f09dec,18075,sorocaba,SP,69.0,-23.47875410713256,-47.4679305,med
62960,5ae56834f128098943cdea758a806a42,95780,montenegro,RS,59.0,-29.67034898140752,-51.46146829327502,med
40325,8e4be769c1e241198b7ef3bb4cea5277,31170,belo horizonte,MG,103.84,-19.881438098245752,-43.91679121149515,med
62539,c2929bce5f53bdea31e2d1d4e3796e07,64200,parnaiba,PI,59.9,-2.898254550676718,-41.77650026081392,med
45727,0c061e779ae6c21a1c561eb2ebc5caf7,37960,sao tomas de aquino,MG,90.0,-20.778180760236328,-47.10018746912747,med
60021,a593f38eeb94e24a57e74f756b88a426,29090,vitoria,ES,61.99,-20.258271017529587,-40.26903411769548,med
59420,5debd5364ddf8981b79f6db3dae6fdc4,13333,indaiatuba,SP,64.9,-23.06645625010041,-47.21591274539021,med
49601,b376982d3505084b995ae74fbf660057,6705,cotia,SP,84.9,-23.59181277854835,-46.880646415247824,med
